coil_id,source,produced_at,assigned_asset_id,grade,thickness_mm,width_mm,alpha_label,alpha_risk_score
1582,test,2026-05-23T16:16:32,HSM-DC-MND,API-5L-X52,11.11,1376.3,,
1537,test,2026-05-23T17:33:10,HSM-DC-MND,HRC-IS2062-E350,10.84,1193.5,,
684,test,2026-05-23T18:49:49,HSM-DC-MND,SAE-1018,2.46,1264.8,,
140,test,2026-05-23T20:06:27,HSM-DC-MND,API-5L-X52,9.6,987.7,,
1460,test,2026-05-23T21:23:05,HSM-DC-MND,API-5L-X52,5.64,1050.5,,
96,test,2026-05-23T22:39:44,HSM-DC-MND,SAE-1006,6.28,1239.7,,
351,test,2026-05-23T23:56:22,HSM-DC-MND,HRC-IS2062-E250,9.37,1328.9,,
1132,test,2026-05-24T01:13:01,HSM-DC-MND,SAE-1018,6.81,1064.2,,
1150,test,2026-05-24T02:29:39,HSM-DC-MND,API-5L-X52,10.74,1279.7,,
1124,test,2026-05-24T03:46:18,HSM-DC-MND,SAE-1006,4.15,1445.8,,
806,test,2026-05-24T05:02:56,HSM-DC-MND,API-5L-X52,8.71,1045.9,,
1666,test,2026-05-24T06:19:35,HSM-DC-MND,SAE-1018,8.12,1024.0,,
1598,test,2026-05-24T07:36:13,HSM-DC-MND,SAE-1006,2.45,941.9,,
1304,test,2026-05-24T08:52:52,HSM-DC-MND,SAE-1018,9.78,1113.5,,
491,test,2026-05-24T10:09:30,HSM-DC-MND,SAE-1018,5.75,1439.4,,
474,test,2026-05-24T11:26:09,HSM-DC-MND,SAE-1018,10.07,1482.4,,
683,test,2026-05-24T12:42:47,HSM-DC-MND,HRC-IS2062-E350,9.38,1413.3,,
954,test,2026-05-24T13:59:25,HSM-DC-MND,SAE-1018,4.6,1404.4,,
1234,test,2026-05-24T15:16:04,HSM-DC-MND,HRC-IS2062-E250,6.88,1400.7,,
1663,test,2026-05-24T16:32:42,HSM-DC-MND,API-5L-X52,2.58,1492.6,,
289,test,2026-05-24T17:49:21,HSM-DC-MND,HRC-IS2062-E350,7.21,931.6,,
670,test,2026-05-24T19:05:59,HSM-DC-MND,API-5L-X52,3.75,1516.7,,
622,test,2026-05-24T20:22:38,HSM-DC-MND,API-5L-X52,5.47,1210.3,,
229,test,2026-05-24T21:39:16,HSM-DC-MND,HRC-IS2062-E350,9.84,1192.0,,
1498,test,2026-05-24T22:55:55,HSM-DC-MND,HRC-IS2062-E250,7.8,1147.8,,
631,test,2026-05-25T00:12:33,HSM-DC-MND,API-5L-X52,9.31,1133.2,,
1593,test,2026-05-25T01:29:12,HSM-DC-MND,HRC-IS2062-E250,8.33,1548.3,,
171,test,2026-05-25T02:45:50,HSM-DC-MND,HRC-IS2062-E350,2.13,1269.6,,
1386,test,2026-05-25T04:02:29,HSM-DC-MND,SAE-1018,7.06,1028.7,,
9,test,2026-05-25T05:19:07,HSM-DC-MND,HRC-IS2062-E350,7.29,1411.7,,
883,test,2026-05-25T06:35:45,HSM-DC-MND,SAE-1018,2.67,1031.4,,
1028,test,2026-05-25T07:52:24,HSM-DC-MND,API-5L-X52,5.36,935.9,,
1468,test,2026-05-25T09:09:02,HSM-DC-MND,API-5L-X52,11.32,977.6,,
1266,test,2026-05-25T10:25:41,HSM-DC-MND,HRC-IS2062-E350,11.84,1102.9,,
307,test,2026-05-25T11:42:19,HSM-DC-MND,SAE-1006,5.37,1081.6,,
507,test,2026-05-25T12:58:58,HSM-DC-MND,HRC-IS2062-E250,10.87,1320.0,,
1085,test,2026-05-25T14:15:36,HSM-DC-MND,API-5L-X52,8.11,1525.9,,
1337,test,2026-05-25T15:32:15,HSM-DC-MND,HRC-IS2062-E350,8.73,1166.1,,
54,test,2026-05-25T16:48:53,HSM-DC-MND,HRC-IS2062-E250,5.91,1499.5,,
1344,test,2026-05-25T18:05:32,HSM-DC-MND,API-5L-X52,3.53,1195.2,,
1287,test,2026-05-25T19:22:10,HSM-DC-MND,API-5L-X52,10.83,1052.7,,
1321,test,2026-05-25T20:38:49,HSM-DC-MND,HRC-IS2062-E250,5.69,1484.8,,
961,test,2026-05-25T21:55:27,HSM-DC-MND,HRC-IS2062-E250,9.15,1156.9,,
411,test,2026-05-25T23:12:05,HSM-DC-MND,SAE-1018,5.63,1509.9,,
511,test,2026-05-26T00:28:44,HSM-DC-MND,SAE-1018,8.83,1456.4,,
1024,test,2026-05-26T01:45:22,HSM-DC-MND,HRC-IS2062-E250,8.73,1529.7,,
946,test,2026-05-26T03:02:01,HSM-DC-MND,SAE-1006,3.96,1272.7,,
15,test,2026-05-26T04:18:39,HSM-DC-MND,SAE-1018,3.06,1128.4,,
862,test,2026-05-26T05:35:18,HSM-DC-MND,SAE-1018,5.3,1320.7,,
933,test,2026-05-26T06:51:56,HSM-DC-MND,SAE-1018,8.63,1173.3,,
494,test,2026-05-26T08:08:35,HSM-DC-MND,SAE-1006,11.32,1384.4,,
1617,test,2026-05-26T09:25:13,HSM-DC-MND,HRC-IS2062-E250,4.23,1194.5,,
292,test,2026-05-26T10:41:52,HSM-DC-MND,API-5L-X52,2.61,1069.3,,
602,test,2026-05-26T11:58:30,HSM-DC-MND,HRC-IS2062-E350,3.42,1173.3,,
532,test,2026-05-26T13:15:09,HSM-DC-MND,HRC-IS2062-E350,10.05,1424.2,,
803,test,2026-05-26T14:31:47,HSM-DC-MND,HRC-IS2062-E250,4.1,1212.4,,
919,test,2026-05-26T15:48:25,HSM-DC-MND,SAE-1006,2.03,1463.6,,
682,test,2026-05-26T17:05:04,HSM-DC-MND,SAE-1006,2.88,1490.3,,
776,test,2026-05-26T18:21:42,HSM-DC-MND,HRC-IS2062-E350,5.02,1210.2,,
838,test,2026-05-26T19:38:21,HSM-DC-MND,HRC-IS2062-E250,10.68,1300.6,,
1092,test,2026-05-26T20:54:59,HSM-DC-MND,HRC-IS2062-E250,8.33,1335.7,,
1548,test,2026-05-26T22:11:38,HSM-DC-MND,HRC-IS2062-E350,4.66,1112.4,,
437,test,2026-05-26T23:28:16,HSM-DC-MND,API-5L-X52,5.54,1084.6,,
1616,test,2026-05-27T00:44:55,HSM-DC-MND,HRC-IS2062-E350,11.44,1057.5,,
867,test,2026-05-27T02:01:33,HSM-DC-MND,HRC-IS2062-E250,6.33,1470.2,,
1242,test,2026-05-27T03:18:12,HSM-DC-MND,HRC-IS2062-E250,8.51,1455.7,,
1251,test,2026-05-27T04:34:50,HSM-DC-MND,SAE-1006,9.16,1199.2,,
1184,test,2026-05-27T05:51:29,HSM-DC-MND,SAE-1006,6.33,1026.8,,
538,test,2026-05-27T07:08:07,HSM-DC-MND,HRC-IS2062-E350,3.89,1138.4,,
153,test,2026-05-27T08:24:45,HSM-DC-MND,SAE-1006,10.61,1090.7,,
1651,test,2026-05-27T09:41:24,HSM-DC-MND,HRC-IS2062-E350,10.61,1018.0,,
1511,test,2026-05-27T10:58:02,HSM-DC-MND,SAE-1006,11.99,1262.6,,
1565,test,2026-05-27T12:14:41,HSM-DC-MND,SAE-1018,7.83,1539.9,,
144,test,2026-05-27T13:31:19,HSM-DC-MND,API-5L-X52,7.37,1071.8,,
121,test,2026-05-27T14:47:58,HSM-DC-MND,SAE-1006,8.94,969.0,,
614,test,2026-05-27T16:04:36,HSM-DC-MND,API-5L-X52,3.65,1133.2,,
1560,test,2026-05-27T17:21:15,HSM-DC-MND,SAE-1018,10.47,1092.5,,
1392,test,2026-05-27T18:37:53,HSM-DC-MND,HRC-IS2062-E350,9.51,1029.2,,
748,test,2026-05-27T19:54:32,HSM-DC-MND,API-5L-X52,10.3,1329.2,,
958,test,2026-05-27T21:11:10,HSM-DC-MND,API-5L-X52,6.04,1214.3,,
1491,test,2026-05-27T22:27:49,HSM-DC-MND,HRC-IS2062-E350,11.57,1440.9,,
747,test,2026-05-27T23:44:27,HSM-DC-MND,SAE-1006,7.42,1190.2,,
797,test,2026-05-28T01:01:05,HSM-DC-MND,API-5L-X52,8.39,1362.0,,
246,test,2026-05-28T02:17:44,HSM-DC-MND,HRC-IS2062-E350,11.55,1486.1,,
235,test,2026-05-28T03:34:22,HSM-DC-MND,SAE-1018,6.75,985.0,,
1676,test,2026-05-28T04:51:01,HSM-DC-MND,SAE-1006,9.77,1293.7,,
264,test,2026-05-28T06:07:39,HSM-DC-MND,SAE-1006,10.13,965.8,,
212,test,2026-05-28T07:24:18,HSM-DC-MND,API-5L-X52,8.47,989.5,,
1547,test,2026-05-28T08:40:56,HSM-DC-MND,API-5L-X52,3.21,1288.7,,
972,test,2026-05-28T09:57:35,HSM-DC-MND,SAE-1006,5.28,1294.2,,
1355,test,2026-05-28T11:14:13,HSM-DC-MND,SAE-1006,7.02,1131.3,,
309,test,2026-05-28T12:30:52,HSM-DC-MND,HRC-IS2062-E350,10.59,1244.1,,
1328,test,2026-05-28T13:47:30,HSM-DC-MND,HRC-IS2062-E350,9.38,1462.7,,
1371,test,2026-05-28T15:04:09,HSM-DC-MND,HRC-IS2062-E350,7.51,1446.7,,
551,test,2026-05-28T16:20:47,HSM-DC-MND,SAE-1006,8.72,936.9,,
917,test,2026-05-28T17:37:26,HSM-DC-MND,API-5L-X52,2.99,1379.0,,
941,test,2026-05-28T18:54:04,HSM-DC-MND,HRC-IS2062-E350,3.21,1251.9,,
1520,test,2026-05-28T20:10:42,HSM-DC-MND,HRC-IS2062-E250,10.56,1144.5,,
1189,test,2026-05-28T21:27:21,HSM-DC-MND,HRC-IS2062-E250,5.7,1241.5,,
853,test,2026-05-28T22:43:59,HSM-DC-MND,HRC-IS2062-E250,9.61,1431.2,,
425,test,2026-05-29T00:00:38,HSM-DC-MND,API-5L-X52,7.45,1138.4,,
1570,test,2026-05-29T01:17:16,HSM-DC-MND,API-5L-X52,9.86,953.8,,
197,test,2026-05-29T02:33:55,HSM-DC-MND,SAE-1018,3.4,963.4,,
410,test,2026-05-29T03:50:33,HSM-DC-MND,API-5L-X52,11.32,921.5,,
1137,test,2026-05-29T05:07:12,HSM-DC-MND,SAE-1018,7.52,1126.4,,
1452,test,2026-05-29T06:23:50,HSM-DC-MND,HRC-IS2062-E350,10.86,1511.6,,
156,test,2026-05-29T07:40:29,HSM-DC-MND,SAE-1018,3.56,1473.8,,
1022,test,2026-05-29T08:57:07,HSM-DC-MND,SAE-1006,2.73,1067.6,,
996,test,2026-05-29T10:13:46,HSM-DC-MND,API-5L-X52,2.61,1222.1,,
1492,test,2026-05-29T11:30:24,HSM-DC-MND,HRC-IS2062-E250,10.8,1438.5,,
216,test,2026-05-29T12:47:02,HSM-DC-MND,SAE-1006,5.83,1443.1,,
488,test,2026-05-29T14:03:41,HSM-DC-MND,API-5L-X52,4.96,1212.4,,
893,test,2026-05-29T15:20:19,HSM-DC-MND,SAE-1018,3.11,1277.8,,
1023,test,2026-05-29T16:36:58,HSM-DC-MND,API-5L-X52,10.67,996.5,,
1227,test,2026-05-29T17:53:36,HSM-DC-MND,SAE-1006,6.35,1257.9,,
1591,test,2026-05-29T19:10:15,HSM-DC-MND,SAE-1018,5.66,1366.9,,
404,test,2026-05-29T20:26:53,HSM-DC-MND,HRC-IS2062-E250,11.03,1153.2,,
210,test,2026-05-29T21:43:32,HSM-DC-MND,HRC-IS2062-E250,5.72,1207.1,,
132,test,2026-05-29T23:00:10,HSM-DC-MND,HRC-IS2062-E250,4.26,1376.7,,
835,test,2026-05-30T00:16:49,HSM-DC-MND,API-5L-X52,3.02,1062.7,,
1377,test,2026-05-30T01:33:27,HSM-DC-MND,SAE-1018,3.14,1032.6,,
1187,test,2026-05-30T02:50:06,HSM-DC-MND,SAE-1018,5.02,1399.3,,
692,test,2026-05-30T04:06:44,HSM-DC-MND,SAE-1006,7.18,968.9,,
457,test,2026-05-30T05:23:22,HSM-DC-MND,HRC-IS2062-E350,11.08,1397.9,,
329,test,2026-05-30T06:40:01,HSM-DC-MND,HRC-IS2062-E350,6.68,1457.9,,
1043,test,2026-05-30T07:56:39,HSM-DC-MND,SAE-1018,5.56,1362.6,,
41,test,2026-05-30T09:13:18,HSM-DC-MND,API-5L-X52,5.8,1129.2,,
1347,test,2026-05-30T10:29:56,HSM-DC-MND,SAE-1006,8.43,1123.5,,
199,test,2026-05-30T11:46:35,HSM-DC-MND,API-5L-X52,2.65,1027.5,,
1630,test,2026-05-30T13:03:13,HSM-DC-MND,SAE-1018,5.41,1053.6,,
1607,test,2026-05-30T14:19:52,HSM-DC-MND,HRC-IS2062-E350,5.93,1152.1,,
1091,test,2026-05-30T15:36:30,HSM-DC-MND,API-5L-X52,5.34,1406.1,,
582,test,2026-05-30T16:53:09,HSM-DC-MND,SAE-1018,2.31,1133.1,,
625,test,2026-05-30T18:09:47,HSM-DC-MND,SAE-1018,6.88,1192.7,,
1506,test,2026-05-30T19:26:26,HSM-DC-MND,SAE-1006,5.95,1038.3,,
836,test,2026-05-30T20:43:04,HSM-DC-MND,HRC-IS2062-E350,5.99,1362.9,,
586,test,2026-05-30T21:59:42,HSM-DC-MND,SAE-1018,11.67,1362.2,,
675,test,2026-05-30T23:16:21,HSM-DC-MND,HRC-IS2062-E250,2.37,1202.4,,
481,test,2026-05-31T00:32:59,HSM-DC-MND,HRC-IS2062-E250,10.68,946.7,,
27,test,2026-05-31T01:49:38,HSM-DC-MND,API-5L-X52,4.32,1463.2,,
1097,test,2026-05-31T03:06:16,HSM-DC-MND,HRC-IS2062-E250,10.92,1537.2,,
601,test,2026-05-31T04:22:55,HSM-DC-MND,HRC-IS2062-E250,4.01,1400.1,,
35,test,2026-05-31T05:39:33,HSM-DC-MND,HRC-IS2062-E250,10.61,1470.5,,
1063,test,2026-05-31T06:56:12,HSM-DC-MND,API-5L-X52,2.94,1535.8,,
1170,test,2026-05-31T08:12:50,HSM-DC-MND,API-5L-X52,10.94,1425.3,,
104,test,2026-05-31T09:29:29,HSM-DC-MND,API-5L-X52,3.87,1141.7,,
1133,test,2026-05-31T10:46:07,HSM-DC-MND,HRC-IS2062-E350,7.52,1125.6,,
1643,test,2026-05-31T12:02:46,HSM-DC-MND,HRC-IS2062-E350,5.28,1066.1,,
802,test,2026-05-31T13:19:24,HSM-DC-MND,HRC-IS2062-E250,9.25,1262.7,,
781,test,2026-05-31T14:36:02,HSM-DC-MND,SAE-1018,10.07,1223.3,,
1118,test,2026-05-31T15:52:41,HSM-DC-MND,SAE-1018,5.36,1255.2,,
275,test,2026-05-31T17:09:19,HSM-DC-MND,API-5L-X52,6.19,1397.2,,
1444,test,2026-05-31T18:25:58,HSM-DC-MND,HRC-IS2062-E250,4.0,1429.2,,
979,test,2026-05-31T19:42:36,HSM-DC-MND,SAE-1006,1.81,1311.7,,
485,test,2026-05-31T20:59:15,HSM-DC-MND,API-5L-X52,6.38,1281.3,,
859,test,2026-05-31T22:15:53,HSM-DC-MND,SAE-1006,3.58,1340.9,,
1688,test,2026-05-31T23:32:32,HSM-DC-MND,HRC-IS2062-E350,2.71,967.8,,
1336,test,2026-06-01T00:49:10,HSM-DC-MND,HRC-IS2062-E350,9.97,1110.6,,
1202,test,2026-06-01T02:05:49,HSM-DC-MND,SAE-1018,4.78,1419.9,,
257,test,2026-06-01T03:22:27,HSM-DC-MND,HRC-IS2062-E350,7.58,930.2,,
897,test,2026-06-01T04:39:06,HSM-DC-MND,HRC-IS2062-E250,2.79,1047.0,,
131,test,2026-06-01T05:55:44,HSM-DC-MND,SAE-1006,6.05,1047.0,,
528,test,2026-06-01T07:12:22,HSM-DC-MND,SAE-1006,2.6,1543.4,,
176,test,2026-06-01T08:29:01,HSM-DC-MND,SAE-1006,5.26,1301.4,,
1494,test,2026-06-01T09:45:39,HSM-DC-MND,SAE-1006,2.33,1539.7,,
1589,test,2026-06-01T11:02:18,HSM-DC-MND,API-5L-X52,4.05,1226.3,,
1557,test,2026-06-01T12:18:56,HSM-DC-MND,HRC-IS2062-E250,5.45,1008.5,,
196,test,2026-06-01T13:35:35,HSM-DC-MND,HRC-IS2062-E350,8.02,1154.5,,
207,test,2026-06-01T14:52:13,HSM-DC-MND,HRC-IS2062-E350,9.59,1394.4,,
462,test,2026-06-01T16:08:52,HSM-DC-MND,API-5L-X52,5.59,1103.8,,
1627,test,2026-06-01T17:25:30,HSM-DC-MND,HRC-IS2062-E250,8.64,1446.0,,
1426,test,2026-06-01T18:42:09,HSM-DC-MND,SAE-1006,9.09,972.2,,
902,test,2026-06-01T19:58:47,HSM-DC-MND,HRC-IS2062-E350,7.73,1294.2,,
866,test,2026-06-01T21:15:26,HSM-DC-MND,SAE-1018,7.82,1315.6,,
161,test,2026-06-01T22:32:04,HSM-DC-MND,HRC-IS2062-E350,2.44,1022.6,,
107,test,2026-06-01T23:48:43,HSM-DC-MND,HRC-IS2062-E250,11.76,1436.5,,
1481,test,2026-06-02T01:05:21,HSM-DC-MND,SAE-1006,2.22,1037.6,,
856,test,2026-06-02T02:21:59,HSM-DC-MND,HRC-IS2062-E250,4.9,1542.9,,
211,test,2026-06-02T03:38:38,HSM-DC-MND,SAE-1018,1.96,1389.7,,
1073,test,2026-06-02T04:55:16,HSM-DC-MND,HRC-IS2062-E350,2.65,1149.5,,
751,test,2026-06-02T06:11:55,HSM-DC-MND,SAE-1018,5.83,1512.9,,
1592,test,2026-06-02T07:28:33,HSM-DC-MND,SAE-1006,11.52,1024.8,,
22,test,2026-06-02T08:45:12,HSM-DC-MND,HRC-IS2062-E250,2.72,1293.1,,
1362,test,2026-06-02T10:01:50,HSM-DC-MND,HRC-IS2062-E350,7.4,1511.3,,
515,test,2026-06-02T11:18:29,HSM-DC-MND,SAE-1006,3.84,1347.2,,
496,test,2026-06-02T12:35:07,HSM-DC-MND,API-5L-X52,10.63,1351.0,,
1318,test,2026-06-02T13:51:46,HSM-DC-MND,SAE-1018,9.95,952.5,,
265,test,2026-06-02T15:08:24,HSM-DC-MND,SAE-1006,11.72,1393.2,,
693,test,2026-06-02T16:25:03,HSM-DC-MND,HRC-IS2062-E350,6.88,1270.8,,
593,test,2026-06-02T17:41:41,HSM-DC-MND,SAE-1006,11.14,1507.7,,
65,test,2026-06-02T18:58:19,HSM-DC-MND,SAE-1018,4.85,1297.9,,
1450,test,2026-06-02T20:14:58,HSM-DC-MND,API-5L-X52,8.58,930.4,,
1453,test,2026-06-02T21:31:36,HSM-DC-MND,HRC-IS2062-E250,7.6,995.6,,
160,test,2026-06-02T22:48:15,HSM-DC-MND,HRC-IS2062-E250,5.92,1073.1,,
1471,test,2026-06-03T00:04:53,HSM-DC-MND,HRC-IS2062-E350,8.39,1295.5,,
1274,test,2026-06-03T01:21:32,HSM-DC-MND,SAE-1018,9.41,1031.6,,
1129,test,2026-06-03T02:38:10,HSM-DC-MND,SAE-1006,7.65,1275.8,,
666,test,2026-06-03T03:54:49,HSM-DC-MND,SAE-1018,8.91,1012.7,,
1295,test,2026-06-03T05:11:27,HSM-DC-MND,HRC-IS2062-E350,4.34,1112.2,,
962,test,2026-06-03T06:28:06,HSM-DC-MND,SAE-1018,11.91,951.6,,
1380,test,2026-06-03T07:44:44,HSM-DC-MND,SAE-1018,9.02,978.5,,
331,test,2026-06-03T09:01:23,HSM-DC-MND,API-5L-X52,11.64,1319.7,,
416,test,2026-06-03T10:18:01,HSM-DC-MND,SAE-1006,3.74,1543.3,,
1346,test,2026-06-03T11:34:39,HSM-DC-MND,SAE-1006,9.59,1363.4,,
1412,test,2026-06-03T12:51:18,HSM-DC-MND,HRC-IS2062-E350,11.25,1341.3,,
162,test,2026-06-03T14:07:56,HSM-DC-MND,SAE-1006,8.72,1471.6,,
736,test,2026-06-03T15:24:35,HSM-DC-MND,API-5L-X52,6.61,1010.1,,
477,test,2026-06-03T16:41:13,HSM-DC-MND,HRC-IS2062-E350,11.45,955.0,,
648,test,2026-06-03T17:57:52,HSM-DC-MND,API-5L-X52,3.85,1236.1,,
1238,test,2026-06-03T19:14:30,HSM-DC-MND,API-5L-X52,10.68,1507.8,,
1434,test,2026-06-03T20:31:09,HSM-DC-MND,HRC-IS2062-E250,11.6,1056.5,,
38,test,2026-06-03T21:47:47,HSM-DC-MND,SAE-1006,6.31,1145.0,,
1223,test,2026-06-03T23:04:26,HSM-DC-MND,SAE-1006,11.28,1366.2,,
1111,test,2026-06-04T00:21:04,HSM-DC-MND,HRC-IS2062-E350,8.97,1062.5,,
1594,test,2026-06-04T01:37:43,HSM-DC-MND,HRC-IS2062-E350,4.01,1186.1,,
297,test,2026-06-04T02:54:21,HSM-DC-MND,API-5L-X52,5.32,1365.7,,
943,test,2026-06-04T04:10:59,HSM-DC-MND,HRC-IS2062-E350,4.02,975.1,,
1260,test,2026-06-04T05:27:38,HSM-DC-MND,SAE-1006,10.13,1179.0,,
344,test,2026-06-04T06:44:16,HSM-DC-MND,API-5L-X52,4.06,916.4,,
1088,test,2026-06-04T08:00:55,HSM-DC-MND,SAE-1018,7.1,1304.8,,
926,test,2026-06-04T09:17:33,HSM-DC-MND,HRC-IS2062-E250,2.73,1136.7,,
1611,test,2026-06-04T10:34:12,HSM-DC-MND,SAE-1006,4.29,1301.8,,
358,test,2026-06-04T11:50:50,HSM-DC-MND,HRC-IS2062-E250,7.72,1486.5,,
1567,test,2026-06-04T13:07:29,HSM-DC-MND,SAE-1018,10.69,1077.1,,
1210,test,2026-06-04T14:24:07,HSM-DC-MND,API-5L-X52,2.55,1366.2,,
422,test,2026-06-04T15:40:46,HSM-DC-MND,HRC-IS2062-E250,5.78,1256.7,,
1482,test,2026-06-04T16:57:24,HSM-DC-MND,SAE-1018,2.8,1025.9,,
639,test,2026-06-04T18:14:03,HSM-DC-MND,API-5L-X52,10.53,1549.3,,
1442,test,2026-06-04T19:30:41,HSM-DC-MND,HRC-IS2062-E350,2.5,1002.4,,
406,test,2026-06-04T20:47:19,HSM-DC-MND,API-5L-X52,4.38,1247.4,,
1263,test,2026-06-04T22:03:58,HSM-DC-MND,SAE-1006,3.09,959.9,,
1407,test,2026-06-04T23:20:36,HSM-DC-MND,SAE-1018,8.67,1060.0,,
804,test,2026-06-05T00:37:15,HSM-DC-MND,SAE-1018,7.11,974.4,,
1100,test,2026-06-05T01:53:53,HSM-DC-MND,SAE-1006,3.83,1216.8,,
1561,test,2026-06-05T03:10:32,HSM-DC-MND,SAE-1006,10.43,1028.3,,
1478,test,2026-06-05T04:27:10,HSM-DC-MND,SAE-1018,2.25,1512.9,,
1019,test,2026-06-05T05:43:49,HSM-DC-MND,HRC-IS2062-E350,9.68,1331.4,,
705,test,2026-06-05T07:00:27,HSM-DC-MND,SAE-1018,6.72,1027.7,,
1233,test,2026-06-05T08:17:06,HSM-DC-MND,HRC-IS2062-E350,10.68,1016.9,,
1216,test,2026-06-05T09:33:44,HSM-DC-MND,HRC-IS2062-E250,8.7,1336.1,,
704,test,2026-06-05T10:50:23,HSM-DC-MND,HRC-IS2062-E250,10.36,1149.6,,
252,test,2026-06-05T12:07:01,HSM-DC-MND,SAE-1006,10.34,1088.4,,
361,test,2026-06-05T13:23:39,HSM-DC-MND,API-5L-X52,7.9,947.8,,
841,test,2026-06-05T14:40:18,HSM-DC-MND,HRC-IS2062-E350,9.01,1011.9,,
1215,test,2026-06-05T15:56:56,HSM-DC-MND,SAE-1006,10.16,1548.7,,
226,test,2026-06-05T17:13:35,HSM-DC-MND,API-5L-X52,11.94,1023.1,,
770,test,2026-06-05T18:30:13,HSM-DC-MND,HRC-IS2062-E250,7.37,1369.1,,
1203,test,2026-06-05T19:46:52,HSM-DC-MND,HRC-IS2062-E350,4.4,1090.4,,
397,test,2026-06-05T21:03:30,HSM-DC-MND,SAE-1018,5.46,956.4,,
1489,test,2026-06-05T22:20:09,HSM-DC-MND,HRC-IS2062-E250,9.48,1523.2,,
1429,test,2026-06-05T23:36:47,HSM-DC-MND,API-5L-X52,9.98,1286.3,,
934,test,2026-06-06T00:53:26,HSM-DC-MND,SAE-1018,9.18,1260.0,,
571,test,2026-06-06T02:10:04,HSM-DC-MND,HRC-IS2062-E250,6.53,1531.0,,
1374,test,2026-06-06T03:26:43,HSM-DC-MND,SAE-1006,5.0,938.6,,
14,test,2026-06-06T04:43:21,HSM-DC-MND,HRC-IS2062-E250,4.61,1301.2,,
